increment_id,user_id,start_datetime,end_datetime,"Driver first name","Driver last name","Payment Type",amount,transaction_id,payer_id,txn_type,source,description,currency,charged_at,created,"Transferred Amount","Pulled Amount","Transferred Source transaction_id",Transfer_id,"Transfer created At"
,,,,,,2,106.10,ch_3MoYlNFbDFTkDvDo1d3GrCTp,,Charge,stripe,,USD,"2023-03-22 21:00:08","2023-03-22 21:00:08",,,,,
,,,,,,2,-1.73,ch_3LSofpFbDFTkDvDo0v6kU82E,,Refund,wallet,,USD,"2022-08-03 21:00:03","2023-03-29 21:00:03",,,,,
,,,,,,2,-3.85,ch_3LXtLMFbDFTkDvDo1Ibg8r5Y,,Refund,wallet,,USD,"2022-08-17 21:00:17","2023-03-29 21:00:03",,,,,
,,,,,,,,,,,,,,,,90.19,0.00,ch_3MoYlNFbDFTkDvDo1d3GrCTp,tr_3MoYlNFbDFTkDvDo1L6NlfeH,"2023-03-29 22:00:05"
1000690-34,1,"2023-03-22 20:00:00","2023-04-12 20:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,492.32,ch_3MoadVFbDFTkDvDo0K7DpKIw,,Charge,stripe,,USD,"2023-03-22 23:00:06","2023-03-22 23:00:06",,,,,
,,,,,,,,,,,,,,,,423.30,0.00,ch_3MoadVFbDFTkDvDo0K7DpKIw,tr_3MoadVFbDFTkDvDo0T6phkzt,"2023-04-13 00:00:07"
1000691-34,1,"2023-03-22 20:00:00","2023-04-12 20:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,529.39,ch_3MoadXFbDFTkDvDo1XjDnuMh,,Charge,stripe,,USD,"2023-03-22 23:00:09","2023-03-22 23:00:09",,,,,
,,,,,,,,,,,,,,,,455.18,0.00,ch_3MoadXFbDFTkDvDo1XjDnuMh,tr_3MoadXFbDFTkDvDo1ZxpyNpK,"2023-04-13 00:00:08"
1000692-34,1,"2023-03-22 20:00:00","2023-04-12 20:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,435.24,ch_3MoadaFbDFTkDvDo1hstyYqr,,Charge,stripe,,USD,"2023-03-22 23:00:11","2023-03-22 23:00:11",,,,,
,,,,,,,,,,,,,,,,374.22,0.00,ch_3MoadaFbDFTkDvDo1hstyYqr,tr_3MoadaFbDFTkDvDo1PCwc0L9,"2023-04-13 00:00:10"
1000693-34,1,"2023-03-22 21:00:00","2023-04-12 21:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,414.80,ch_3MobZYFbDFTkDvDo0nOAYtct,,Charge,stripe,,USD,"2023-03-23 00:00:06","2023-03-23 00:00:06",,,,,
,,,,,,,,,,,,,,,,356.65,0.00,ch_3MobZYFbDFTkDvDo0nOAYtct,tr_3MobZYFbDFTkDvDo0ynQ5w62,"2023-04-13 01:00:07"
1000694-34,1,"2023-03-22 21:00:00","2023-04-12 21:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,406.03,ch_3MobZbFbDFTkDvDo0okPM6dB,,Charge,stripe,,USD,"2023-03-23 00:00:09","2023-03-23 00:00:09",,,,,
,,,,,,,,,,,,,,,,349.11,0.00,ch_3MobZbFbDFTkDvDo0okPM6dB,tr_3MobZbFbDFTkDvDo0WGc79qE,"2023-04-13 01:00:08"
1000696-34,1,"2023-03-22 21:00:00","2023-04-12 21:00:00",Adam,Test,,,,,,,,,,,,,,,
,,,,,,2,475.24,ch_3MobZeFbDFTkDvDo0ONVSjC3,,Charge,stripe,,USD,"2023-03-23 00:00:12","2023-03-23 00:00:12",,,,,
,,,,,,,,,,,,,,,,408.62,0.00,ch_3MobZeFbDFTkDvDo0ONVSjC3,tr_3MobZeFbDFTkDvDo0t7WYp8Q,"2023-04-13 01:00:09"
1000734-94,1,"2023-03-22 22:00:00","2023-03-29 22:00:00",Adam,Test060221,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MocVeFbDFTkDvDo1xv4yHSx,728,Charge,stripe,,USD,"2023-03-23 01:00:08","2023-03-23 01:00:08",,,,,
,,,,,,2,204.10,ch_3MocVdFbDFTkDvDo1ymQ4poE,,Charge,stripe,,USD,"2023-03-23 01:00:08","2023-03-23 01:00:08",,,,,
,,,,,,,,,,,,,,,,175.49,0.00,ch_3MocVdFbDFTkDvDo1ymQ4poE,tr_3MocVdFbDFTkDvDo1uwIjTAX,"2023-03-30 02:00:04"
1000660-26,1,"2023-03-23 05:01:00","2023-04-23 05:01:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,958.28,ch_3MojBnFbDFTkDvDo1AO7zkCz,,Charge,stripe,,USD,"2023-03-23 08:08:04","2023-03-23 08:08:04",,,,,
,,,,,,,,,,,,,,,,823.94,0.00,ch_3MojBnFbDFTkDvDo1AO7zkCz,tr_3MojBnFbDFTkDvDo1xp6FYxq,"2023-04-23 09:00:04"
1000873-3,1,"2023-03-23 09:00:00","2023-03-30 09:00:00",Adam,Test030123,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MomoNFbDFTkDvDo1IJbaWWX,936,Charge,stripe,,USD,"2023-03-23 12:00:09","2023-03-23 12:00:09",,,,,
,,,,,,2,178.04,ch_3MomoMFbDFTkDvDo1gC9envy,,Charge,stripe,,USD,"2023-03-23 12:00:09","2023-03-23 12:00:09",,,,,
,,,,,,,,,,,,,,,,153.08,0.00,ch_3MomoMFbDFTkDvDo1gC9envy,tr_3MomoMFbDFTkDvDo1ybtV4nM,"2023-03-30 13:00:05"
1000877-3,1,"2023-03-23 09:00:00","2023-03-30 09:00:00",Adam,Test030223,,,,,,,,,,,,,,,
,,,,,,2,117.44,ch_3MomoSFbDFTkDvDo1De7s1un,,Charge,stripe,,USD,"2023-03-23 12:00:14","2023-03-23 12:00:14",,,,,
,,,,,,,,,,,,,,,,100.98,0.00,ch_3MomoSFbDFTkDvDo1De7s1un,tr_3MomoSFbDFTkDvDo1wHB4Cep,"2023-03-30 13:00:06"
1000874-3,1,"2023-03-23 10:53:00","2023-03-30 10:53:00",New,User,,,,,,,,,,,,,,,
,,,,,,4,39.62,ch_3MoocZFbDFTkDvDo1VTlx61e,934,Charge,stripe,,USD,"2023-03-23 13:56:05","2023-03-23 13:56:05",,,,,
,,,,,,2,178.04,ch_3MoocYFbDFTkDvDo1PDnNZz3,,Charge,stripe,,USD,"2023-03-23 13:56:05","2023-03-23 13:56:05",,,,,
,,,,,,,,,,,,,,,,153.08,0.00,ch_3MoocYFbDFTkDvDo1PDnNZz3,tr_3MoocYFbDFTkDvDo15PWTJ7p,"2023-03-30 14:00:04"
1000797-65,1,"2023-03-23 13:00:00","2023-03-30 13:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,4,33.25,ch_3MoqYcFbDFTkDvDo0ssKTtd3,457,Charge,stripe,,USD,"2023-03-23 16:00:07","2023-03-23 16:00:07",,,,,
,,,,,,2,200.88,ch_3MoqYbFbDFTkDvDo1TmAxLdw,,Charge,stripe,,USD,"2023-03-23 16:00:08","2023-03-23 16:00:08",,,,,
,,,,,,,,,,,,,,,,172.72,0.00,ch_3MoqYbFbDFTkDvDo1TmAxLdw,tr_3MoqYbFbDFTkDvDo1orqAkQj,"2023-03-30 17:00:04"
1000668-35,1,"2023-03-23 16:00:00","2023-04-13 16:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,433.67,ch_3MotMnFbDFTkDvDo0XEaiyYX,,Charge,stripe,,USD,"2023-03-23 19:00:07","2023-03-23 19:00:07",,,,,
,,,,,,,,,,,,,,,,372.87,0.00,ch_3MotMnFbDFTkDvDo0XEaiyYX,tr_3MotMnFbDFTkDvDo0aRWxFJV,"2023-04-13 20:00:05"
1000669-35,1,"2023-03-23 17:00:00","2023-04-13 17:00:00",Adam,Test031821,,,,,,,,,,,,,,,
,,,,,,2,409.85,ch_3MouIqFbDFTkDvDo09BlGlHz,,Charge,stripe,,USD,"2023-03-23 20:00:06","2023-03-23 20:00:06",,,,,
,,,,,,,,,,,,,,,,352.39,0.00,ch_3MouIqFbDFTkDvDo09BlGlHz,tr_3MouIqFbDFTkDvDo0hcc8UrA,"2023-04-13 21:00:05"
1000670-35,1,"2023-03-23 18:00:00","2023-04-13 18:00:00",Adam,Test031821,,,,,,,,,,,,,,,
,,,,,,2,499.96,ch_3MovEvFbDFTkDvDo02A8yFcB,,Charge,stripe,,USD,"2023-03-23 21:00:06","2023-03-23 21:00:06",,,,,
,,,,,,,,,,,,,,,,429.87,0.00,ch_3MovEvFbDFTkDvDo02A8yFcB,tr_3MovEvFbDFTkDvDo0XZb7QfX,"2023-04-13 22:00:05"
1000798-65,1,"2023-03-23 19:05:00","2023-03-30 19:05:00",Adam,Test122021,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MowIiFbDFTkDvDo02Plk2k1,827,Charge,stripe,,USD,"2023-03-23 22:08:05","2023-03-23 22:08:05",,,,,
,,,,,,2,307.09,ch_3MowIhFbDFTkDvDo1USxEs7Z,,Charge,stripe,,USD,"2023-03-23 22:08:05","2023-03-23 22:08:05",,,,,
,,,,,,,,,,,,,,,,264.04,0.00,ch_3MowIhFbDFTkDvDo1USxEs7Z,tr_3MowIhFbDFTkDvDo1ZnFO4Dj,"2023-03-30 23:00:05"
1000851-31,1,"2023-03-23 20:43:00","2023-03-30 20:43:00",Adam,Test081822,,,,,,,,,,,,,,,
,,,,,,4,48.93,ch_3MoxrVFbDFTkDvDo1FKWBA0R,883,Charge,stripe,,USD,"2023-03-23 23:48:06","2023-03-23 23:48:06",,,,,
,,,,,,2,268.62,ch_3MoxrTFbDFTkDvDo0PfFFIK5,,Charge,stripe,,USD,"2023-03-23 23:48:06","2023-03-23 23:48:06",,,,,
,,,,,,,,,,,,,,,,233.94,0.00,ch_3MoxrTFbDFTkDvDo0PfFFIK5,tr_3MoxrTFbDFTkDvDo0E6H9pIo,"2023-03-31 00:00:05"
1000728-95,1,"2023-03-23 21:00:00","2023-03-30 21:00:00",Adam,Test052621,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3Moy38FbDFTkDvDo00iMJGww,724,Charge,stripe,,USD,"2023-03-24 00:00:08","2023-03-24 00:00:08",,,,,
,,,,,,2,87.78,ch_3Moy37FbDFTkDvDo1suRDSvI,,Charge,stripe,,USD,"2023-03-24 00:00:08","2023-03-24 00:00:08",,,,,
,,,,,,2,533.13,ch_3MrVNwFbDFTkDvDo0NEdoRq2,,Charge,stripe,,USD,"2023-03-31 00:00:05","2023-03-31 00:00:05",,,,,
,,,,,,,,,,,,,,,,75.47,0.00,ch_3Moy37FbDFTkDvDo1suRDSvI,tr_3Moy37FbDFTkDvDo1vzu02JZ,"2023-03-31 01:00:05"
,,,,,,,,,,,,,,,,452.36,0.00,ch_3MrVNwFbDFTkDvDo0NEdoRq2,tr_3MrVNwFbDFTkDvDo0zH3Qjhm,"2023-03-31 01:00:06"
1000880-2,1,"2023-03-24 08:00:00","2023-03-31 08:00:00",Adam,Test030323v2,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3Mp8LrFbDFTkDvDo19CQeOzB,939,Charge,stripe,,USD,"2023-03-24 11:00:08","2023-03-24 11:00:08",,,,,
,,,,,,2,13.69,ch_3Mmb10FbDFTkDvDo1HIng3Az,,Charge,wallet,,USD,"2023-03-17 11:00:09","2023-03-24 11:00:08",,,,,
,,,,,,2,195.58,ch_3Mp8LpFbDFTkDvDo0scZqBWO,,Charge,stripe,,USD,"2023-03-24 11:00:09","2023-03-24 11:00:09",,,,,
,,,,,,2,-13.69,ch_3Mmb10FbDFTkDvDo1HIng3Az,,Refund,wallet,,USD,"2023-03-17 11:00:09","2023-03-31 11:00:03",,,,,
,,,,,,,,,,,,,,,,166.24,0.00,ch_3Mp8LpFbDFTkDvDo0scZqBWO,tr_3Mp8LpFbDFTkDvDo0nfqJqo4,"2023-03-31 12:00:04"
1000881-2,1,"2023-03-24 08:00:00","2023-03-31 08:00:00",Adam,Test030323v2,,,,,,,,,,,,,,,
,,,,,,4,105.00,ch_3Mp8LwFbDFTkDvDo1zf5tZRm,939,Charge,stripe,,USD,"2023-03-24 11:00:13","2023-03-24 11:00:13",,,,,
,,,,,,2,117.44,ch_3Mp8LuFbDFTkDvDo0TEfVuxm,,Charge,stripe,,USD,"2023-03-24 11:00:14","2023-03-24 11:00:14",,,,,
,,,,,,,,,,,,,,,,100.98,0.00,ch_3Mp8LuFbDFTkDvDo0TEfVuxm,tr_3Mp8LuFbDFTkDvDo0utGOFoo,"2023-03-31 12:00:06"
1000875-4,1,"2023-03-24 09:00:00","2023-03-31 09:00:00",Test,Name,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3Mp9HwFbDFTkDvDo1blBq9fU,935,Charge,stripe,,USD,"2023-03-24 12:00:10","2023-03-24 12:00:10",,,,,
,,,,,,2,5.00,ch_3MmdQsFbDFTkDvDo0gAY0I0f,,Charge,wallet,,USD,"2023-03-17 13:34:58","2023-03-24 12:00:10",,,,,
,,,,,,2,32.96,ch_3MndeBFbDFTkDvDo12sbmYLA,,Charge,wallet,,USD,"2023-03-20 08:00:52","2023-03-24 12:00:10",,,,,
,,,,,,2,30.00,ch_3Mmbx3FbDFTkDvDo0ohl56Hc,,Charge,wallet,,USD,"2023-03-17 12:00:21","2023-03-24 12:00:10",,,,,
,,,,,,2,110.08,ch_3Mp9HuFbDFTkDvDo0sPmREW2,,Charge,stripe,,USD,"2023-03-24 12:00:10","2023-03-24 12:00:10",,,,,
,,,,,,2,-5.00,ch_3MmdQsFbDFTkDvDo0gAY0I0f,,Refund,wallet,,USD,"2023-03-17 13:34:58","2023-03-31 12:00:03",,,,,
,,,,,,2,-1.65,ch_3MndeBFbDFTkDvDo12sbmYLA,,Refund,wallet,,USD,"2023-03-20 08:00:52","2023-03-31 12:00:04",,,,,
,,,,,,,,,,,,,,,,93.57,0.00,ch_3Mp9HuFbDFTkDvDo0sPmREW2,tr_3Mp9HuFbDFTkDvDo0fzPAZuH,"2023-03-31 13:00:05"
1000768-71,1,"2023-03-24 13:20:00","2023-03-31 13:20:00",Adam,Test111021v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpDPMFbDFTkDvDo0G5HOSN7,800,Charge,stripe,,USD,"2023-03-24 16:24:06","2023-03-24 16:24:06",,,,,
,,,,,,2,268.67,ch_3MpDPLFbDFTkDvDo0mrOsz9t,,Charge,stripe,,USD,"2023-03-24 16:24:06","2023-03-24 16:24:06",,,,,
,,,,,,,,,,,,,,,,231.01,0.00,ch_3MpDPLFbDFTkDvDo0mrOsz9t,tr_3MpDPLFbDFTkDvDo0vcgOPTC,"2023-03-31 17:00:05"
1000677-60,1,"2023-03-24 17:57:00","2023-04-08 17:57:00",Adam,Test0327,,,,,,,,,,,,,,,
,,,,,,2,384.42,ch_3MpHiSFbDFTkDvDo0VUYsjjn,,Charge,stripe,,USD,"2023-03-24 21:00:05","2023-03-24 21:00:05",,,,,
,,,,,,,,,,,,,,,,332.60,0.00,ch_3MpHiSFbDFTkDvDo0VUYsjjn,tr_3MpHiSFbDFTkDvDo04yXboCN,"2023-04-08 22:00:04"
1000762-37,1,"2023-03-24 21:43:00","2023-04-07 21:43:00",Adam,Test111021v3,,,,,,,,,,,,,,,
,,,,,,4,133.28,ch_3MpLH5FbDFTkDvDo1KcVrur2,798,Charge,stripe,,USD,"2023-03-25 00:48:04","2023-03-25 00:48:04",,,,,
,,,,,,2,386.48,ch_3MpLH4FbDFTkDvDo1geQWQ10,,Charge,stripe,,USD,"2023-03-25 00:48:04","2023-03-25 00:48:04",,,,,
,,,,,,,,,,,,,,,,332.30,0.00,ch_3MpLH4FbDFTkDvDo1geQWQ10,tr_3MpLH4FbDFTkDvDo1g4n6pgm,"2023-04-08 01:00:05"
1000746-92,1,"2023-03-24 22:00:00","2023-03-31 22:00:00",Adam,Test061821,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MpLSkFbDFTkDvDo16OYyc5b,737,Charge,stripe,,USD,"2023-03-25 01:00:07","2023-03-25 01:00:07",,,,,
,,,,,,2,116.54,ch_3MpLSjFbDFTkDvDo1KD5QjNt,,Charge,stripe,,USD,"2023-03-25 01:00:08","2023-03-25 01:00:08",,,,,
,,,,,,,,,,,,,,,,100.20,0.00,ch_3MpLSjFbDFTkDvDo1KD5QjNt,tr_3MpLSjFbDFTkDvDo1Ofj3EBX,"2023-04-01 02:00:04"
1000876-3,1,"2023-03-25 09:00:00","2023-04-01 09:00:00",Adam,Test030223,,,,,,,,,,,,,,,
,,,,,,4,105.00,ch_3MpVlSFbDFTkDvDo0kpuIr6q,937,Charge,stripe,,USD,"2023-03-25 12:00:08","2023-03-25 12:00:08",,,,,
,,,,,,2,117.44,ch_3MpVlRFbDFTkDvDo1iZjlTVs,,Charge,stripe,,USD,"2023-03-25 12:00:08","2023-03-25 12:00:08",,,,,
,,,,,,,,,,,,,,,,100.98,0.00,ch_3MpVlRFbDFTkDvDo1iZjlTVs,tr_3MpVlRFbDFTkDvDo1W9qpkeV,"2023-04-01 13:00:04"
1000862-18,1,"2023-03-25 09:00:00","2023-04-01 09:00:00",Adam,Test111722,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MpVlXFbDFTkDvDo1EM62nRS,911,Charge,stripe,,USD,"2023-03-25 12:00:12","2023-03-25 12:00:12",,,,,
,,,,,,2,113.10,ch_3MpVlVFbDFTkDvDo1UevP6B0,,Charge,stripe,,USD,"2023-03-25 12:00:13","2023-03-25 12:00:13",,,,,
1000860-20,1,"2023-03-25 09:00:00","2023-04-01 09:00:00",Adam,Test110322,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MpVlcFbDFTkDvDo0iBGtfx5,908,Charge,stripe,,USD,"2023-03-25 12:00:17","2023-03-25 12:00:17",,,,,
,,,,,,2,162.16,ch_3MpVlbFbDFTkDvDo1FwglKJQ,,Charge,stripe,,USD,"2023-03-25 12:00:18","2023-03-25 12:00:18",,,,,
1000844-32,1,"2023-03-25 12:00:00","2023-04-01 12:00:00",Adam,Test080922,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MpYZdFbDFTkDvDo0JKl0koH,870,Charge,stripe,,USD,"2023-03-25 15:00:07","2023-03-25 15:00:07",,,,,
,,,,,,2,142.53,ch_3MpYZcFbDFTkDvDo1j8bURiN,,Charge,stripe,,USD,"2023-03-25 15:00:07","2023-03-25 15:00:07",,,,,
1000821-61,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test011822,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZViFbDFTkDvDo0bYX9d0b,843,Charge,stripe,,USD,"2023-03-25 16:00:08","2023-03-25 16:00:08",,,,,
,,,,,,2,4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:08",,,,,
,,,,,,2,11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-03-25 16:00:08",,,,,
,,,,,,2,305.19,ch_3MpZVhFbDFTkDvDo1zVWaYSe,,Charge,stripe,,USD,"2023-03-25 16:00:08","2023-03-25 16:00:08",,,,,
,,,,,,2,-4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:03",,,,,
,,,,,,2,-11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-04-01 16:00:04",,,,,
1000823-60,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test012522,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZVnFbDFTkDvDo1UYOIcSs,846,Charge,stripe,,USD,"2023-03-25 16:00:12","2023-03-25 16:00:12",,,,,
,,,,,,2,4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:12",,,,,
,,,,,,2,9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-03-25 16:00:12",,,,,
,,,,,,2,253.16,ch_3MpZVlFbDFTkDvDo12kXyc2s,,Charge,stripe,,USD,"2023-03-25 16:00:12","2023-03-25 16:00:12",,,,,
,,,,,,2,-4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:08",,,,,
,,,,,,2,-9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-04-01 16:00:09",,,,,
,,,,,,,,,,,,,,,,215.19,0.00,ch_3MpZVlFbDFTkDvDo12kXyc2s,tr_3MpZVlFbDFTkDvDo16YqmJEs,"2023-04-01 17:00:05"
1000807-63,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test010422,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZVrFbDFTkDvDo0D3LPIwj,836,Charge,stripe,,USD,"2023-03-25 16:00:17","2023-03-25 16:00:17",,,,,
,,,,,,2,4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:17",,,,,
,,,,,,2,9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-03-25 16:00:17",,,,,
,,,,,,2,250.33,ch_3MpZVqFbDFTkDvDo0qWhi4F8,,Charge,stripe,,USD,"2023-03-25 16:00:17","2023-03-25 16:00:17",,,,,
,,,,,,2,-4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:13",,,,,
,,,,,,2,-9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-04-01 16:00:13",,,,,
,,,,,,,,,,,,,,,,212.78,0.00,ch_3MpZVqFbDFTkDvDo0qWhi4F8,tr_3MpZVqFbDFTkDvDo0ZDeiZdT,"2023-04-01 17:00:06"
1000791-66,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test121421v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZVwFbDFTkDvDo0opXz4Z6,824,Charge,stripe,,USD,"2023-03-25 16:00:21","2023-03-25 16:00:21",,,,,
,,,,,,2,5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:21",,,,,
,,,,,,2,12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-03-25 16:00:21",,,,,
,,,,,,2,350.09,ch_3MpZVuFbDFTkDvDo0bnVsxoG,,Charge,stripe,,USD,"2023-03-25 16:00:21","2023-03-25 16:00:21",,,,,
,,,,,,2,-5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:18",,,,,
,,,,,,2,-12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-04-01 16:00:18",,,,,
,,,,,,,,,,,,,,,,297.58,0.00,ch_3MpZVuFbDFTkDvDo0bnVsxoG,tr_3MpZVuFbDFTkDvDo0SrkXT9f,"2023-04-01 17:00:07"
1000799-65,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test122121,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZW0FbDFTkDvDo0MBYMzJC,828,Charge,stripe,,USD,"2023-03-25 16:00:25","2023-03-25 16:00:25",,,,,
,,,,,,2,3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:25",,,,,
,,,,,,2,8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-03-25 16:00:25",,,,,
,,,,,,2,245.90,ch_3MpZVzFbDFTkDvDo0gwInTOU,,Charge,stripe,,USD,"2023-03-25 16:00:26","2023-03-25 16:00:26",,,,,
,,,,,,2,-3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:22",,,,,
,,,,,,2,-8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-04-01 16:00:22",,,,,
,,,,,,,,,,,,,,,,209.01,0.00,ch_3MpZVzFbDFTkDvDo0gwInTOU,tr_3MpZVzFbDFTkDvDo0t9SGYdC,"2023-04-01 17:00:09"
1000790-66,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test121421,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZW4FbDFTkDvDo1wcTgOPj,823,Charge,stripe,,USD,"2023-03-25 16:00:30","2023-03-25 16:00:30",,,,,
,,,,,,2,5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-03-25 16:00:30",,,,,
,,,,,,2,12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-03-25 16:00:30",,,,,
,,,,,,2,348.72,ch_3MpZW3FbDFTkDvDo0EkOPHRb,,Charge,stripe,,USD,"2023-03-25 16:00:30","2023-03-25 16:00:30",,,,,
,,,,,,2,-5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-04-01 16:00:26",,,,,
,,,,,,2,-12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-04-01 16:00:26",,,,,
,,,,,,,,,,,,,,,,296.41,0.00,ch_3MpZW3FbDFTkDvDo0EkOPHRb,tr_3MpZW3FbDFTkDvDo09WdSSGu,"2023-04-01 17:00:10"
1000784-67,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test120721,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZW9FbDFTkDvDo0nQpBhUE,818,Charge,stripe,,USD,"2023-03-25 16:00:34","2023-03-25 16:00:34",,,,,
,,,,,,2,323.94,ch_3MpZW7FbDFTkDvDo18QVVQnM,,Charge,stripe,,USD,"2023-03-25 16:00:35","2023-03-25 16:00:35",,,,,
,,,,,,,,,,,,,,,,278.53,0.00,ch_3MpZW7FbDFTkDvDo18QVVQnM,tr_3MpZW7FbDFTkDvDo1H360rbm,"2023-04-01 17:00:12"
1000820-61,1,"2023-03-25 13:00:00","2023-04-01 13:00:00",Adam,Test011822v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MpZWEFbDFTkDvDo1zMPlWhv,844,Charge,stripe,,USD,"2023-03-25 16:00:39","2023-03-25 16:00:39",,,,,
,,,,,,2,4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Charge,wallet,,USD,"2022-08-06 16:01:06","2023-03-25 16:00:39",,,,,
,,,,,,2,9.26,ch_3LmcbDFbDFTkDvDo0kYhlLxH,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-03-25 16:00:39",,,,,
,,,,,,2,255.25,ch_3MpZWCFbDFTkDvDo0c6qZ2KA,,Charge,stripe,,USD,"2023-03-25 16:00:39","2023-03-25 16:00:39",,,,,
,,,,,,2,-4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Refund,wallet,,USD,"2022-08-06 16:01:06","2023-04-01 16:00:35",,,,,
